Frame Number,Detected Object ID,sat_x,sat_y,Zone,type
28858,3159,390.993609,3.689409961,Z5,0
28858,3162,648.6540959,584.8284961,S4,0
28858,3164,591.3126257,544.4379969,S4,0
28859,3143,625.0296084,530.8557008,S4,0
28859,3159,390.993609,3.689409961,Z5,0
28859,3159,403.4930735,2.662835903,Z5,0
28859,3162,647.2550175,587.8252474,S4,0
28859,3164,591.3126257,544.4379969,S4,0
28860,3143,624.7834465,530.53345,S4,0
28860,3159,403.4930735,2.662835903,Z5,0
28860,3159,390.993609,3.689409961,Z5,0
28860,3162,647.1677219,587.7102554,S4,0
28860,3164,593.0395036,541.4553086,S4,0
28861,3059,794.8264409,226.5544731,S3,0
28861,3143,624.7834465,530.53345,S4,0
28861,3159,390.993609,3.689409961,Z5,0
28861,3159,403.5978259,2.509399771,Z5,0
28861,3164,592.9512836,541.3384409,S4,0
28862,3059,794.839286,226.5268201,S3,0
28862,3143,624.29123,529.8890889,S4,0
28862,3159,391.1013936,3.532724751,Z5,0
28862,3162,641.824272,561.818905,S4,0
28862,3162,647.1677219,587.7102554,S4,0
28862,3164,592.9512836,541.3384409,S4,0
28863,3059,795.1702519,227.0263232,S3,0
28863,3143,623.9631651,529.4596188,S4,0
28863,3159,391.1013936,3.532724751,Z5,0
28863,3162,646.9931441,587.4802891,S4,0
28863,3162,641.7400619,561.7084435,S4,0
28863,3164,591.2237232,544.3200853,S4,0
28864,3059,797.5884362,230.7655057,S3,0
28864,3143,623.8811588,529.3522643,S4,0
28864,3159,386.84105,0.897844128,Z5,0
28864,3162,647.4296221,588.0552491,S4,0
28864,3164,591.2237232,544.3200853,S4,0
28865,3059,798.6862625,232.4644795,S3,0
28865,3143,623.8811588,529.3522643,S4,0
28865,3159,386.84105,0.897844128,Z5,0
28865,3162,648.6540959,584.8284961,S4,0
28865,3164,591.1348254,544.20218,S4,0
28866,3059,799.3429763,233.4106688,S3,0
28866,3143,623.7991565,529.244915,S4,0
28866,3162,648.3941742,584.4864772,S4,0
28866,3164,591.2237232,544.3200853,S4,0
28867,3059,799.9726008,234.3598974,S3,0
28867,3143,623.6351637,529.0302319,S4,0
28867,3162,648.3941742,584.4864772,S4,0
28867,3164,593.0395036,541.4553086,S4,0
28868,3059,800.1908087,234.646189,S3,0
28868,3143,623.7171581,529.1375708,S4,0
28868,3162,648.4808104,584.6004777,S4,0
28868,3164,593.1277282,541.5721825,S4,0
28869,3059,800.1221364,234.5426025,S3,0
28869,3143,620.8173617,534.2633726,S4,0
28869,3162,648.5674509,584.714484,S4,0
28869,3164,593.3041913,541.8059487,S4,0
28870,3059,800.1337581,234.5173879,S3,0
28870,3143,617.9120626,539.6590106,S4,0
28870,3162,649.8593484,581.6523954,S4,0
28870,3164,593.2159574,541.6890625,S4,0
28871,3059,799.8573362,234.1002041,S3,0
28871,3143,617.7432798,539.4371526,S4,0
28871,3162,649.8593484,581.6523954,S4,0
28871,3164,593.3041913,541.8059487,S4,0
28872,3059,799.5780064,233.6786316,S3,0
28872,3143,619.1664607,536.6653954,S4,0
28872,3162,650.9604734,578.4136849,S4,0
28872,3164,593.3924298,541.922841,S4,0
28873,3059,799.0939065,232.9044097,S3,0
28873,3143,619.0826914,536.5553991,S4,0
28873,3162,650.9604734,578.4136849,S4,0
28873,3164,593.3924298,541.922841,S4,0
28874,3059,799.0223178,232.7963081,S3,0
28874,3143,617.6588947,539.3262319,S4,0
28874,3162,650.7044333,578.077482,S4,0
28874,3164,593.3924298,541.922841,S4,0
28875,3059,799.0223178,232.7963081,S3,0
28875,3143,617.6588947,539.3262319,S4,0
28875,3162,643.5533464,550.7203322,S4,0
28875,3162,650.5337611,577.8533747,S4,0
28875,3164,593.4806729,542.0397395,S4,0
28876,3059,798.527816,232.0055103,S3,0
28876,3143,617.4901372,539.1044072,S4,0
28876,3143,644.6567473,547.8456976,S4,0
28876,3162,650.5337611,577.8533747,S4,0
28876,3164,593.5689207,542.1566441,S4,0
28877,3059,798.890481,232.553442,S3,0
28877,3143,618.9151652,536.3354228,S4,0
28877,3162,650.4484315,577.7413295,S4,0
28877,3164,591.9350751,545.2635529,S4,0
28878,3059,799.1057698,232.8787105,S3,0
28878,3143,618.8314084,536.2254428,S4,0
28878,3162,651.5362922,574.558517,S4,0
28878,3164,592.0240153,545.3815145,S4,0
28879,3059,798.4546984,231.8950408,S3,0
28879,3143,618.8314084,536.2254428,S4,0
28879,3162,649.1715074,580.7482568,S4,0
28879,3164,592.2908642,545.7354367,S4,0
28880,3059,798.295825,231.6992765,S3,0
28880,3143,644.0031476,546.9917384,S4,0
28880,3143,618.8314084,536.2254428,S4,0
28880,3162,649.1715074,580.7482568,S4,0
28880,3164,592.468787,545.9714161,S4,0
28881,3059,797.3977781,230.3431916,S3,0
28881,3143,618.6639071,536.0054992,S4,0
28881,3143,645.0947886,544.1667539,S4,0
28881,3162,648.9995904,580.5222791,S4,0
28881,3164,594.3633594,543.2090622,S4,0
28882,3059,796.9375986,229.6483032,S3,0
28882,3162,648.9995904,580.5222791,S4,0
28882,3164,618.6639071,536.0054992,S4,0
28882,3164,594.2750699,543.0921023,S4,0
28883,3059,796.7825069,229.4141089,S3,0
28883,3164,594.3633594,543.2090622,S4,0
28883,3164,618.6639071,536.0054992,S4,0
28884,3059,796.5482528,229.0603762,S3,0
28884,3164,618.4964225,535.7855773,S4,0
28884,3164,592.6467287,546.2074206,S4,0
28885,3059,797.6372469,230.6599962,S3,0
28885,3164,594.8048767,543.7939541,S4,0
28885,3164,618.3289544,535.5656772,S4,0
28886,3059,798.2341624,231.5618445,S3,0
28886,3143,644.4460893,543.3200063,S4,0
28886,3164,594.8048767,543.7939541,S4,0
28886,3164,616.8152756,538.2173295,S4,0
28887,3059,798.8064055,232.4702724,S3,0
28887,3143,644.3650193,543.2141855,S4,0
28887,3164,616.6466023,537.9956154,S4,0
28887,3164,594.9815161,544.027954,S4,0
28888,3059,798.8064055,232.4702724,S3,0
28888,3164,595.0698428,544.1449631,S4,0
28888,3164,616.4779458,537.7739234,S4,0
28889,3059,798.7340501,232.361013,S3,0
28889,3143,648.3120957,579.6185958,S4,0
28889,3164,595.0698428,544.1449631,S4,0
28889,3164,616.3093061,537.5522535,S4,0
28890,3059,798.7340501,232.361013,S3,0
28890,3143,648.2261783,579.5056609,S4,0
28890,3164,616.4779458,537.7739234,S4,0
28890,3164,595.0698428,544.1449631,S4,0
28891,3059,798.527816,232.0055103,S3,0
28891,3164,616.4779458,537.7739234,S4,0
28891,3164,641.3325346,547.8159228,S4,0
28891,3164,595.0698428,544.1449631,S4,0
28892,3059,798.7459964,232.3351477,S3,0
28892,3143,647.0085933,582.6632559,S4,0
28892,3143,640.030614,550.4935316,S4,0
28892,3164,616.5622719,537.8847666,S4,0
28892,3164,596.7531901,541.1871059,S4,0
28893,3059,799.0223178,232.7963081,S3,0
28893,3143,647.0085933,582.6632559,S4,0
28893,3164,596.8408474,541.3030931,S4,0
28893,3164,617.9103567,535.0160222,S4,0
28893,3164,639.9478281,550.3851565,S4,0
28894,3059,799.2365153,233.1197544,S3,0
28894,3164,617.8266496,534.9061076,S4,0
28894,3164,596.6655372,541.0711247,S4,0
28895,3059,799.4490184,233.4406421,S3,0
28895,3164,596.7531901,541.1871059,S4,0
28895,3164,617.6592478,534.6862946,S4,0
28896,3059,799.7180376,233.8899707,S3,0
28896,3164,596.8408474,541.3030931,S4,0
28896,3164,617.7429466,534.7961983,S4,0
28897,3059,799.9267125,234.2049088,S3,0
28897,3164,617.6592478,534.6862946,S4,0
28897,3164,596.7531901,541.1871059,S4,0
28898,3059,799.9959078,234.3093402,S3,0
28898,3143,647.0085933,582.6632559,S4,0
28898,3164,596.7531901,541.1871059,S4,0
28898,3164,617.4918626,534.4665033,S4,0
28899,3059,800.07656,234.3882537,S3,0
28899,3143,647.0085933,582.6632559,S4,0
28899,3164,616.0563781,537.2197902,S4,0
28899,3164,596.9285094,541.4190864,S4,0
28900,3059,800.1453795,234.4921737,S3,0
28900,3143,647.0085933,582.6632559,S4,0
28900,3164,596.9285094,541.4190864,S4,0
28901,3059,800.07656,234.3882537,S3,0
28901,3143,647.0085933,582.6632559,S4,0
28901,3164,596.9285094,541.4190864,S4,0
28901,3164,615.5506357,536.5550127,S4,0
28902,3059,800.1453795,234.4921737,S3,0
28902,3143,647.0085933,582.6632559,S4,0
28902,3164,615.46636,536.4442358,S4,0
28902,3164,597.0161759,541.5350857,S4,0
28903,3059,800.07656,234.3882537,S3,0
28903,3164,615.3820885,536.3334644,S4,0
28903,3164,597.103847,541.651091,S4,0
28904,3059,799.7297547,233.8645646,S3,0
28904,3143,648.0543566,579.2798084,S4,0
28904,3164,615.3820885,536.3334644,S4,0
28904,3164,597.103847,541.651091,S4,0
28905,3059,799.5194797,233.5470414,S3,0
28905,3143,640.3313144,542.194313,S4,0
28905,3143,647.8825521,579.0539785,S4,0
28905,3164,598.8444114,538.8518793,S4,0
28905,3164,616.8224874,533.5875558,S4,0
28906,3059,799.4490184,233.4406421,S3,0
28906,3164,598.6703927,538.6218839,S4,0
28906,3164,616.7388342,533.4777118,S4,0
28906,3164,641.6918691,539.7249204,S4,0
28907,3059,799.4490184,233.4406421,S3,0
28907,3164,640.6573792,542.6203322,S4,0
28907,3164,616.5715401,533.2580401,S4,0
28907,3164,600.2981514,535.7552767,S4,0
28908,3059,799.4490184,233.4406421,S3,0
28908,3164,616.4878992,533.1482125,S4,0
28908,3164,640.6573792,542.6203322,S4,0
28908,3164,600.2981514,535.7552767,S4,0
28909,3059,799.4490184,233.4406421,S3,0
28909,3143,641.4490634,539.4079858,S4,0
28909,3164,616.3206299,532.9285734,S4,0
28909,3164,600.2118028,535.641281,S4,0
28910,3059,799.4490184,233.4406421,S3,0
28910,3143,641.4490634,539.4079858,S4,0
28910,3164,616.1533772,532.7089561,S4,0
28910,3164,598.5833901,538.506895,S4,0
28911,3059,799.2365153,233.1197544,S3,0
28911,3164,598.5833901,538.506895,S4,0
28911,3164,614.5396048,535.2260544,S4,0
28912,3059,799.319351,233.2013991,S3,0
28912,3164,598.496392,538.3919122,S4,0
28912,3164,614.5396048,535.2260544,S4,0
28913,3059,799.319351,233.2013991,S3,0
28913,3164,614.3711584,535.0046386,S4,0
28913,3164,600.1254586,535.5272911,S4,0
28914,3059,799.2483457,233.094121,S3,0
28914,3164,614.5396048,535.2260544,S4,0
28914,3164,600.2118028,535.641281,S4,0
28915,3059,799.319351,233.2013991,S3,0
28915,3164,601.8143775,532.8211356,S4,0
28915,3164,614.4553795,535.1153437,S4,0
28916,3059,799.4607999,233.4151068,S3,0
28916,3164,614.2869415,534.893939,S4,0
28916,3164,601.8143775,532.8211356,S4,0
28917,3059,799.5312449,233.5215386,S3,0
28917,3164,614.2027288,534.7832449,S4,0
28917,3164,601.6429819,532.5951139,S4,0
28918,3059,799.4607999,233.4151068,S3,0
28918,3164,615.5681229,531.9404666,S4,0
28918,3164,601.6429819,532.5951139,S4,0
28919,3059,799.4725811,233.3895721,S3,0
28919,3164,603.306659,529.9333312,S4,0
28919,3164,615.5681229,531.9404666,S4,0
28920,3059,799.4607999,233.4151068,S3,0
28920,3164,603.221598,529.8212827,S4,0
28920,3164,615.4845317,531.8307041,S4,0
28921,3059,799.4607999,233.4151068,S3,0
28921,3164,616.8295829,529.0324574,S4,0
28921,3164,603.306659,529.9333312,S4,0
28922,3059,799.5312449,233.5215386,S3,0
28922,3164,616.8295829,529.0324574,S4,0
28922,3164,603.306659,529.9333312,S4,0
28923,3059,799.5312449,233.5215386,S3,0
28923,3164,615.3173617,531.6111954,S4,0
28923,3164,603.306659,529.9333312,S4,0
28924,3059,799.5312449,233.5215386,S3,0
28924,3164,601.7286775,532.7081219,S4,0
28924,3164,615.3173617,531.6111954,S4,0
28925,3059,799.5194797,233.5470414,S3,0
28925,3164,601.6429819,532.5951139,S4,0
28925,3164,615.2337829,531.5014492,S4,0
28926,3059,799.5194797,233.5470414,S3,0
28926,3164,600.0391189,535.4133071,S4,0
28926,3164,613.7817284,534.2298572,S4,0
28927,3059,799.378371,233.333962,S3,0
28927,3164,598.3224093,538.1619643,S4,0
28927,3164,613.7817284,534.2298572,S4,0
28928,3059,799.2365153,233.1197544,S3,0
28928,3164,613.6975409,534.1191963,S4,0
28928,3164,598.3224093,538.1619643,S4,0
28929,3059,799.2365153,233.1197544,S3,0
28929,3164,612.2221351,536.8893772,S4,0
28929,3164,598.4093984,538.2769352,S4,0
28930,3059,799.3075369,233.2269998,S3,0
28930,3164,612.2221351,536.8893772,S4,0
28930,3164,598.4093984,538.2769352,S4,0
28931,3059,799.2483457,233.094121,S3,0
28931,3164,596.7531901,541.1871059,S4,0
28931,3164,612.2221351,536.8893772,S4,0
28932,3059,799.1771522,232.9865585,S3,0
28932,3164,612.2221351,536.8893772,S4,0
28932,3164,596.7531901,541.1871059,S4,0
28933,3059,799.1771522,232.9865585,S3,0
28933,3164,612.0525292,536.6662006,S4,0
28933,3164,596.7531901,541.1871059,S4,0
28933,3164,639.4270275,536.7686207,S4,0
28934,3059,799.1771522,232.9865585,S3,0
28934,3164,638.1320094,539.3208161,S4,0
28934,3164,611.8829403,536.4430465,S4,0
28934,3164,596.7531901,541.1871059,S4,0
28935,3059,799.1771522,232.9865585,S3,0
28935,3164,611.8829403,536.4430465,S4,0
28936,3059,799.1771522,232.9865585,S3,0
28936,3164,611.9677326,536.5546208,S4,0
28937,3059,799.1771522,232.9865585,S3,0
28937,3164,611.8829403,536.4430465,S4,0
28938,3059,799.0341976,232.7705758,S3,0
28938,3164,638.1320094,539.3208161,S4,0
28938,3164,612.13733,536.7777861,S4,0
28939,3059,799.0223178,232.7963081,S3,0
28939,3164,611.9677326,536.5546208,S4,0
28939,3164,638.0506083,539.2144616,S4,0
28940,3059,799.0939065,232.9044097,S3,0
28940,3164,611.9677326,536.5546208,S4,0
28940,3164,638.0506083,539.2144616,S4,0
28941,3059,799.0939065,232.9044097,S3,0
28941,3164,611.9677326,536.5546208,S4,0
28942,3059,799.0939065,232.9044097,S3,0
28942,3164,611.9677326,536.5546208,S4,0
28943,3059,799.0939065,232.9044097,S3,0
28943,3164,611.9677326,536.5546208,S4,0
28944,3059,799.1653054,233.0122247,S3,0
28944,3164,612.13733,536.7777861,S4,0
28945,3059,799.2365153,233.1197544,S3,0
28945,3164,612.3069444,537.0009738,S4,0
28946,3059,799.0939065,232.9044097,S3,0
28946,3164,612.3069444,537.0009738,S4,0
28946,3164,636.7356214,541.8040139,S4,0
28947,3059,798.9505386,232.6879187,S3,0
28947,3164,635.4833612,544.5407186,S4,0
28947,3164,612.3069444,537.0009738,S4,0
28948,3059,799.0939065,232.9044097,S3,0
28948,3164,636.0799323,540.9464944,S4,0
28948,3164,612.3069444,537.0009738,S4,0
28949,3059,799.0223178,232.7963081,S3,0
28949,3164,612.3069444,537.0009738,S4,0
28949,3164,635.997989,540.8393277,S4,0
28950,3059,799.0223178,232.7963081,S3,0
28950,3164,612.3069444,537.0009738,S4,0
28950,3164,650.2440761,563.8639846,S4,0
28950,3164,635.997989,540.8393277,S4,0
28951,3059,798.8785681,232.5792406,S3,0
28951,3164,650.1607927,563.7549583,S4,0
28951,3164,636.1618796,541.0536663,S4,0
28951,3164,612.3069444,537.0009738,S4,0
28952,3059,798.8666549,232.6050397,S3,0
28952,3164,636.3257861,541.2680255,S4,0
28952,3164,613.7817284,534.2298572,S4,0
28953,3059,799.0104377,232.8220408,S3,0
28953,3164,648.3419919,548.4053311,S4,0
28953,3164,636.3257861,541.2680255,S4,0
28953,3164,649.8276999,563.3189061,S4,0
28953,3164,613.7817284,534.2298572,S4,0
28954,3059,799.0104377,232.8220408,S3,0
28954,3164,647.1099802,551.0509635,S4,0
28954,3164,635.2356786,544.216477,S4,0
28954,3164,650.8116942,560.2129032,S4,0
28954,3164,613.6975409,534.1191963,S4,0
28955,3059,799.1534583,233.0378915,S3,0
28955,3164,635.3182354,544.3245523,S4,0
28955,3164,648.2607364,548.2992683,S4,0
28955,3164,650.8943531,560.3210057,S4,0
28955,3164,613.6975409,534.1191963,S4,0
28956,3059,799.2246846,233.1453883,S3,0
28956,3164,647.1099802,551.0509635,S4,0
28956,3164,635.3182354,544.3245523,S4,0
28956,3164,652.0270539,557.4753551,S4,0
28956,3164,613.6975409,534.1191963,S4,0
28957,3059,799.366573,233.3595304,S3,0
28957,3164,645.8594718,553.736316,S4,0
28957,3164,634.9054912,543.7842284,S4,0
28957,3164,613.6975409,534.1191963,S4,0
28957,3164,650.977016,560.4291134,S4,0
28958,3059,799.378371,233.333962,S3,0
28958,3164,645.8594718,553.736316,S4,0
28958,3164,634.9054912,543.7842284,S4,0
28958,3164,649.910967,563.4279112,S4,0
28958,3164,612.3069444,537.0009738,S4,0
28959,3059,799.4490184,233.4406421,S3,0
28959,3164,649.910967,563.4279112,S4,0
28959,3164,626.5663014,541.804467,S4,0
28959,3164,612.3069444,537.0009738,S4,0
28959,3164,634.988032,543.8922827,S4,0
28959,3164,647.0281489,550.944047,S4,0
28960,3059,799.4490184,233.4406421,S3,0
28960,3164,627.8203131,538.943436,S4,0
28960,3164,648.0982371,548.0871578,S4,0
28960,3164,634.988032,543.8922827,S4,0
28960,3164,653.142923,554.6719904,S4,0
28960,3164,612.3069444,537.0009738,S4,0
28961,3059,799.5194797,233.5470414,S3,0
28961,3164,649.2331865,545.3776834,S4,0
28961,3164,612.391758,537.1125761,S4,0
28961,3164,634.988032,543.8922827,S4,0
28961,3164,627.8203131,538.943436,S4,0
28961,3164,653.0614387,554.5656289,S4,0
28962,3059,799.5194797,233.5470414,S3,0
28962,3164,612.3069444,537.0009738,S4,0
28962,3164,634.988032,543.8922827,S4,0
28962,3164,649.3138627,545.4828911,S4,0
28963,3059,799.378371,233.333962,S3,0
28963,3164,612.3069444,537.0009738,S4,0
28963,3164,635.0705769,544.0003422,S4,0
28963,3164,650.3515419,542.7078242,S4,0
28964,3059,799.3075369,233.2269998,S3,0
28964,3164,612.3069444,537.0009738,S4,0
28964,3164,635.0705769,544.0003422,S4,0
28964,3164,651.5332214,540.1802748,S4,0
28965,3059,799.3075369,233.2269998,S3,0
28965,3164,612.3069444,537.0009738,S4,0
28965,3164,651.3741113,539.9731654,S4,0
28966,3059,799.1653054,233.0122247,S3,0
28966,3164,612.13733,536.7777861,S4,0
28966,3164,628.7263323,535.6950855,S4,0
28966,3164,651.215016,539.7660754,S4,0
28967,3059,799.0223178,232.7963081,S3,0
28967,3164,612.13733,536.7777861,S4,0
28967,3164,634.7404216,543.5681356,S4,0
28967,3164,650.976401,539.4554764,S4,0
28967,3164,629.7001885,532.6029742,S4,0
28968,3059,798.890481,232.553442,S3,0
28968,3164,648.6685599,544.641369,S4,0
28968,3164,633.2974304,546.1206956,S4,0
28968,3164,612.13733,536.7777861,S4,0
28968,3164,628.2329699,535.0492244,S4,0
28969,3059,798.9624349,232.6621533,S3,0
28969,3164,628.1507568,534.9415991,S4,0
28969,3164,648.6685599,544.641369,S4,0
28969,3164,650.6463885,559.9967139,S4,0
28969,3164,633.2143118,546.0117763,S4,0
28969,3164,612.13733,536.7777861,S4,0
28970,3059,799.0341976,232.7705758,S3,0
28970,3164,648.5072723,544.4310382,S4,0
28970,3164,629.3736674,532.1759452,S4,0
28970,3164,612.13733,536.7777861,S4,0
28970,3164,650.7290393,560.104806,S4,0
28970,3164,635.8341141,540.6250098,S4,0
28971,3059,799.1057698,232.8787105,S3,0
28971,3164,635.5883314,540.3035717,S4,0
28971,3164,648.5072723,544.4310382,S4,0
28971,3164,631.9260862,526.9776359,S4,0
28971,3164,649.4946721,562.882939,S4,0
28971,3164,613.6133576,534.0085408,S4,0
28972,3059,799.1057698,232.8787105,S3,0
28972,3164,613.6133576,534.0085408,S4,0
28972,3164,631.8456106,526.872591,S4,0
28972,3164,647.2859726,547.0269082,S4,0
28972,3164,635.5064118,540.196436,S4,0
28973,3059,799.0341976,232.7705758,S3,0
28973,3164,635.3425843,539.9821801,S4,0
28973,3164,651.7808636,557.1536957,S4,0
28973,3164,647.2859726,547.0269082,S4,0
28973,3164,613.6975409,534.1191963,S4,0
28974,3059,799.0460772,232.7448441,S3,0
28974,3164,646.0464792,549.6614487,S4,0
28974,3164,613.6133576,534.0085408,S4,0
28974,3164,651.7808636,557.1536957,S4,0
28974,3164,634.1628041,542.811976,S4,0
28975,3059,799.0460772,232.7448441,S3,0
28975,3164,646.0464792,549.6614487,S4,0
28975,3164,634.0803033,542.7039742,S4,0
28975,3164,652.7355406,554.1402339,S4,0
28975,3164,613.6133576,534.0085408,S4,0
28976,3059,799.1057698,232.8787105,S3,0
28976,3164,646.0464792,549.6614487,S4,0
28976,3164,613.6133576,534.0085408,S4,0
28976,3164,652.4097046,553.7149199,S4,0
28976,3164,632.7156857,545.3583725,S4,0
28977,3059,798.9624349,232.6621533,S3,0
28977,3164,653.5142866,550.9605508,S4,0
28977,3164,631.3301741,548.053413,S4,0
28977,3164,613.6133576,534.0085408,S4,0
28977,3164,646.0464792,549.6614487,S4,0
28978,3059,798.8183351,232.4444405,S3,0
28978,3164,630.5167662,533.6709063,S4,0
28978,3164,653.5951653,551.0660225,S4,0
28978,3164,614.9830713,531.1722432,S4,0
28978,3164,646.0464792,549.6614487,S4,0
28978,3164,631.246482,547.9436311,S4,0
28979,3059,798.8183351,232.4444405,S3,0
28979,3164,653.5142866,550.9605508,S4,0
28979,3164,629.8389822,550.6793395,S4,0
28979,3164,630.5167662,533.6709063,S4,0
28979,3164,614.9830713,531.1722432,S4,0
28979,3164,646.0464792,549.6614487,S4,0
28980,3059,798.8183351,232.4444405,S3,0
28980,3164,653.5951653,551.0660225,S4,0
28980,3164,614.899509,531.0625187,S4,0
28980,3164,646.0464792,549.6614487,S4,0
28981,3059,798.8183351,232.4444405,S3,0
28981,3164,646.0464792,549.6614487,S4,0
28981,3164,614.8159508,530.9527996,S4,0
28981,3164,590.6325183,548.8985289,S4,0
28981,3176,653.5142866,550.9605508,S4,0
28982,3059,798.974331,232.6363885,S3,0
28982,3164,590.6325183,548.8985289,S4,0
28982,3176,646.0464792,549.6614487,S4,0
28982,3176,630.6607531,547.175309,S4,0
28982,3176,614.8159508,530.9527996,S4,0
28982,3176,653.4334117,550.8550841,S4,0
28983,3059,799.1057698,232.8787105,S3,0
28983,3164,590.6325183,548.8985289,S4,0
28983,3176,654.6026983,548.2465034,S4,0
28983,3176,630.493439,546.955837,S4,0
28983,3176,616.2488167,528.2706451,S4,0
28983,3176,646.0464792,549.6614487,S4,0
28984,3059,798.890481,232.553442,S3,0
28984,3164,590.5428652,548.7794785,S4,0
28984,3164,616.2488167,528.2706451,S4,0
28984,3176,653.4334117,550.8550841,S4,0
28984,3176,645.9646989,549.5545989,S4,0
28985,3059,799.0341976,232.7705758,S3,0
28985,3164,614.7323968,530.843086,S4,0
28985,3164,588.8558691,551.9947743,S4,0
28985,3176,652.4097046,553.7149199,S4,0
28985,3176,644.7883827,552.3355303,S4,0
28986,3059,799.0341976,232.7705758,S3,0
28986,3164,614.7323968,530.843086,S4,0
28986,3164,590.6325183,548.8985289,S4,0
28986,3176,652.4097046,553.7149199,S4,0
28986,3176,644.7883827,552.3355303,S4,0
28987,3059,799.0341976,232.7705758,S3,0
28987,3164,614.7323968,530.843086,S4,0
28987,3164,592.2019098,545.6174564,S4,0
28987,3176,644.7883827,552.3355303,S4,0
28987,3176,632.8432724,541.0845758,S4,0
28988,3059,799.0341976,232.7705758,S3,0
28988,3164,616.2488167,528.2706451,S4,0
28988,3164,592.1129602,545.4994823,S4,0
28988,3176,632.678403,540.8687451,S4,0
28988,3176,644.6236595,552.1201029,S4,0
28988,3176,650.8784693,555.9746745,S4,0
28989,3059,799.0341976,232.7705758,S3,0
28989,3164,616.2488167,528.2706451,S4,0
28989,3164,591.9350751,545.2635529,S4,0
28989,3176,644.5413039,552.0123971,S4,0
28989,3176,651.1245296,556.2961639,S4,0
28989,3176,633.8688471,538.0548055,S4,0
28990,3059,799.0341976,232.7705758,S3,0
28990,3164,616.2488167,528.2706451,S4,0
28990,3164,593.4806729,542.0397395,S4,0
28990,3176,653.0290948,550.3278253,S4,0
28990,3176,632.4311289,540.5450383,S4,0
28990,3176,644.5413039,552.0123971,S4,0
28991,3059,798.9624349,232.6621533,S3,0
28991,3164,616.2488167,528.2706451,S4,0
28991,3164,593.4806729,542.0397395,S4,0
28991,3176,655.037397,544.7415673,S4,0
28991,3176,644.4589522,551.9046964,S4,0
28991,3176,632.4311289,540.5450383,S4,0
28992,3059,797.5617157,230.54588,S3,0
28992,3164,616.3317711,528.3794594,S4,0
28992,3164,593.3924298,541.922841,S4,0
28992,3176,644.4589522,551.9046964,S4,0
28992,3176,632.2662995,540.32926,S4,0
28992,3176,654.9576768,544.6377976,S4,0
28993,3059,796.8725391,229.5046391,S3,0
28993,3164,617.7422963,525.73712,S4,0
28993,3164,593.3041913,541.8059487,S4,0
28993,3176,656.2572715,542.3179637,S4,0
28994,3059,796.8725391,229.5046391,S3,0
28994,3164,593.3924298,541.922841,S4,0
28994,3164,616.2488167,528.2706451,S4,0
28994,3176,656.3364523,542.4209384,S4,0
28995,3059,796.8725391,229.5046391,S3,0
28995,3164,595.001002,538.8686316,S4,0
28995,3164,616.1658664,528.1618362,S4,0
28995,3164,632.5599307,536.3429859,S4,0
28995,3176,654.2011937,547.7233975,S4,0
28995,3176,650.1405013,555.0104839,S4,0
28995,3176,644.0472535,551.366271,S4,0
28996,3059,796.6389874,229.1517782,S3,0
28996,3164,631.8241082,535.3806668,S4,0
28996,3164,617.5775818,525.5212768,S4,0
28996,3164,595.001002,538.8686316,S4,0
28996,3176,652.3282553,553.6086041,S4,0
28996,3176,654.2011937,547.7233975,S4,0
28996,3176,645.1471116,548.4863819,S4,0
28997,3059,796.0863958,228.3168963,S3,0
28997,3164,594.9134406,538.7527713,S4,0
28997,3176,645.1471116,548.4863819,S4,0
28997,3176,652.002497,553.1833915,S4,0
28997,3176,631.6606354,535.1668747,S4,0
28997,3176,617.4952305,525.413363,S4,0
28998,3059,796.3245429,228.6767003,S3,0
28998,3164,594.9134406,538.7527713,S4,0
28998,3176,617.4952305,525.413363,S4,0
28998,3176,652.002497,553.1833915,S4,0
28998,3176,631.5789049,535.0599864,S4,0
28998,3176,645.1471116,548.4863819,S4,0
28999,3059,796.0863958,228.3168963,S3,0
28999,3164,617.4952305,525.413363,S4,0
28999,3164,631.4971783,534.9531032,S4,0
28999,3164,594.6507836,538.4052268,S4,0
28999,3176,646.1494516,545.5434065,S4,0
28999,3176,653.1099505,550.4332671,S4,0
29000,3059,796.2453824,228.5571009,S3,0
29000,3164,594.4757018,538.1735606,S4,0
29000,3176,631.333737,534.7393523,S4,0
29000,3176,617.4952305,525.413363,S4,0
29000,3176,644.9836411,548.2728,S4,0
29000,3176,653.0290948,550.3278253,S4,0
29001,3059,796.1660003,228.4371667,S3,0
29001,3164,594.4757018,538.1735606,S4,0
29001,3164,616.1658664,528.1618362,S4,0
29001,3164,631.333737,534.7393523,S4,0
29001,3176,652.8673948,550.1169567,S4,0
29001,3176,644.9019118,548.1660167,S4,0
29002,3059,796.0065677,228.1962883,S3,0
29002,3164,594.3006382,537.9419186,S4,0
29002,3176,652.5440408,549.6952794,S4,0
29002,3176,631.1703114,534.525622,S4,0
29002,3176,614.7323968,530.843086,S4,0
29002,3176,644.8201864,548.0592386,S4,0
29003,3059,796.0065677,228.1962883,S3,0
29003,3164,614.7323968,530.843086,S4,0
29003,3164,631.0069015,534.3119122,S4,0
29003,3164,595.9754035,535.0599948,S4,0
29003,3176,652.3823867,549.4844706,S4,0
29003,3176,643.5533464,550.7203322,S4,0
29004,3059,795.993988,228.2234155,S3,0
